,Site_plot,Mahonia leschenaultii,Toddalia asiatica,Sp124858,Rubus spp,Sp105132,Sp122024,Mappia foetida,Osbeckia wightiana,Oldlendia articularis ,Gaultheria fragrantissima,Sp113255,Eurya japonica,Pilea wightii,Liana,Psychotria nilgiriensis,Sp101440,Daphniphyllum neilgherense,Sp131528,Sp132022,Piper nigrum,Elaeagnus kologa,Sp110222,Hypericum mysorense ,Sp1pVM4r,Symplocos cochinchinensis,Sp1f8pkQ,Sp18di1e,Syzygium spp,Bamboo spp,Sp1NGBvS,Cinnamomum perrottetii,SpUK1,Neolitsea zeylanica,No_pic,Potentilla indica,Sp1SvQDO,Sp1tyZZL,Rhododendron arboreum,Sp1lmWU7,Strobilanthes spp,Sp1RO5AX,Sp1ujpFP,Berberis tinctoria,Rapanea wightiana,Sp1yhVqj,Sp1FHoOe,Site.description,Plot.description,Plot,Site,Acacia,Eucalyptus,Others,Pine,Shola,Tot_bas_ar,Date,Lat.deci..N.,Long.Deci..E.,Plot.location,Elevation,Fresh.stumps,Fresh.Cuts,Logs,Canopy,Stems,Moss,Acacia.regen,Ageratina.spp.,Bamboo,Bidens.pilosa,Coffee,Cestrum,Cupress,Daphniphyllum,Eucalyptus.regen,Eupatorium,Ipomea.purpurea,Lantana,Mikania.micrantha,Other,Pine.regen,Rubus,Shola.regen,Tea,Gorse,VS1,VS2,VS3,VS4,VS5,VS6,VS7,VS8,VS9,VS10,LL,Fire,Fern,VSsum,TCI_2x2,Elevation,Aspect,Slope,TRI,shlbfr1ha,shlbfr2ha,shlbfr3ha,shlbfr4ha,shlbfr5ha,Aspect_rad,Sine.aspect,Cosine.aspect,TWI,Acacia.abv,Bamboo.abv,Cestrum.abv,Daphniphyllum.abv,Eupatorium.abv,Rubus.abv,Shola.abv,Solanum.mauritianum.abv,Others.abv,Lantana.abv,Ageratina.spp.abv,Coffee.abv,Eucalyptus.abv,Tea.abv,Mikania.micrantha.abv,Pine.abv,Acacia.blw,Bamboo.blw,Cestrum.blw,Daphniphyllum.blw,Eupatorium.blw,Rubus.blw,Shola.blw,Solanum.mauritianum.blw,Others.blw,Eucalyptus.blw,Ageratina.spp.blw,Lantana.blw,Pine.blw,Strobilanthes.spp.blw,Bidens.pilosa.blw,Coffee.blw,Ipomea.purpurea.blw,Tea.blw,Ann.Temp,Temp.seasonality,Ann.prec,Mxtmp_hotmnths,Mntmp_cldmnths,Prec_seasnlty,Prec_drymnths,Prec_cldmnths,ln_shlbfr1ha,Ln_elevation,Tot_ct_tree,ln_shlbfr2ha,ln_shlbfr3ha,ln_shlbfr4ha,ln_shlbfr5ha,Acacia.1,Eucalyptus.1,Pine.1,Shola.abv.1,Shola.blw.1,Others.1,Shola.1,rds_lngth_5ha,rds_lngth_4ha,rds_lngth_3ha,rds_lngth_2ha,rds_lngth_1ha,TPI,Agerat_Eupat,Type1,Solanum,Ageratina adenophora,Ageratum conyzoides,Ageratum houstonianum,Chromalaena odorata,Type1
331,BIP803_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guderale estate euclpts,Guderale estate euclpts,1,BIP803,0,0.017896973,0,0,0,0.017896973,14/04/21,10.0878978,77.1218251,1Ha,1653.988096,0,0,0,45.6,11.5,10,0,5,0,0,0,0,0,0,1,0,0,11,0,0,0,1,3,0,0,5,4,2,1,1,1,1,2,1,1,0.8,0,3,19,1.466835976,1593,216.8699036,26.09630775,38.56163788,0,0,0,0,0,3.785093866,-0.600000083,-0.799999938,-0.182321563,0,0,0,0,0,1,3,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.64999962,112.9,2326.6,25.55,10.65,59.3,25.2,318.7,0,7.37337431,2,0,0,0,0,0,BIP803_1,0,BIP803_1,0,0,0,0,0,0,0,0,-3.875,5,Eucalyptus,0,5,0,0,0,Eucalyptus
347,BJF778_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEHIND KFIR,NA,3,BJF778,0,0.136268462,0,0,0,0.136268462,17/04/21,10.0742372,77.0985712,4Ha,1574.730298,0,0,0,55.2,7,10,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,5,2,1,1,1,0,0,0,0,0,1,0,6,10,13.95038033,1565,297.5527954,12.00200939,20.39607811,3331,8128,12952,17580,21939,5.193275978,-0.886584977,0.462565756,-1.280933857,0,0,0,0,0,0,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,17.75,114.1,2511.1,25.75,10.85,60.9,25.8,330.6,8.111328003,7.355641103,5,9.003193194,9.469082701,9.774574052,9.996066734,0,BJF778_3,0,BJF778_3,BJF778_3,0,0,236,185,144,84,0,-1.75,14,Eucalyptus,0,14,0,0,0,Eucalyptus
348,BJF778_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEHIND KFIR,NA,4,BJF778,0,0.193086777,0,0,0,0.193086777,17/04/21,10.0734908,77.0989524,1Ha,1584.386743,0,0,0,67.6,4,10,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,5,4,1,2,1,0,0,0,0,0,1,0,6,13,9.698734283,1580,307.3039551,12.19150543,19.77371979,1911,5307,8578,12088,15497,5.363465821,-0.795431648,0.60604331,-1.280933857,0,0,0,0,0,0,1,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,17.75,114.1,2511.1,25.75,10.85,60.9,25.8,330.6,7.555905094,7.365180126,3,8.576970395,9.057072636,9.400051227,9.648466262,0,BJF778_4,0,BJF778_4,BJF778_4,0,0,104,1,0,0,0,-0.625,12,Eucalyptus,0,12,0,0,0,Eucalyptus
349,BJF778_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,BEHIND KFIR,NA,5,BJF778,0,0.337814324,0,0,0,0.337814324,17/04/21,10.0738507,77.0999353,4Ha,1572.889632,0,0,0,61.6,10.5,10,0,2,0,0,0,0,0,0,1,0,0,11,0,0,0,0,14,0,0,4,3,3,3,1,1,0,1,1,0,1,0,4,17,-3.727296114,1571,1.023033142,24.50046921,34.88552856,0,0,0,0,2,0.017855297,0.017854348,0.999840598,-0.587786674,0,0,0,0,0,0,13,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,17.75,115.4,2415.8,25.65,10.65,60.7,24.9,319.7,0,7.359467638,3,0,0,0,1.098612289,0,BJF778_5,0,BJF778_5,BJF778_5,0,0,286,222,191,152,101,-1.625,2,Eucalyptus,0,2,0,0,0,Eucalyptus
350,BJF778_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEHIND KFIR,NA,6,BJF778,0,0.33267362,0,0,0,0.33267362,17/04/21,10.0736149,77.0995484,1Ha,1593.201416,1,0,0,59.8,7.5,10,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,3,1,1,1,1,1,0,0,0,0,1,0.4,0,8,4.143800259,1583,40.76360703,8.887733459,15.62049961,0,0,108,1447,3118,0.711459158,0.652939646,0.757409941,-1.280933857,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,9,0,0,1,9,0,0,0,0,0,0,0,17.75,114.1,2511.1,25.75,10.85,60.9,25.8,330.6,0,7.36707706,7,0,4.691347882,7.277938573,8.045267717,0,BJF778_6,0,0,BJF778_6,0,0,207,174,128,71,0,1.5,10,Eucalyptus,0,10,0,0,0,Eucalyptus
351,BJF778_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEHIND KFIR,NA,7,BJF778,0,0.069343809,0,0,0,0.069343809,17/04/21,10.0737456,77.0999224,4Ha,1593.965155,0,0,0,69.4,15.75,10,0,12,0,0,0,0,0,0,1,0,0,10,0,0,0,0,14,0,0,5,5,5,5,4,2,1,0,0,0,1,0,0,27,12.03995514,1588,340.4077148,14.30816746,30.74085236,0,0,0,0,72,5.941235422,-0.33532472,0.942102612,-1.280933857,0,0,0,0,0,0,12,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,12,5,0,0,0,0,0,0,17.75,115.4,2415.8,25.65,10.65,60.7,24.9,319.7,0,7.370230642,4,0,0,0,4.290459441,0,BJF778_7,0,BJF778_7,BJF778_7,0,0,304,226,181,139,87,7.875,12,Eucalyptus,0,12,0,0,0,Eucalyptus
355,BJW776_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea plantation,Tea plantation,1,BJW776,0,0.079179584,0,0,0,0.079179584,14/04/21,10.0584851,77.0977643,1Ha,1435.454929,0,1,0,67.6,11,10,0,40,0,0,0,0,0,0,1,0,0,34,0,0,0,1,1,0,0,5,3,3,4,4,4,1,1,0,0,1,0,0,25,25.01402664,1434,284.0362549,3.871168852,7.937253952,0,0,0,0,0,4.957367843,-0.970142452,0.242535819,-1.280933857,0,0,0,0,0,0,0,0,0,34,40,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,18.04999924,114.3,2473.8,26.05,11.05,61.3,25,323.3,0,7.268223021,3,0,0,0,0,0,BJW776_1,0,0,BJW776_1,0,0,457,315,240,198,123,0.125,40,Eucalyptus,0,40,0,0,0,Eucalyptus
399,BO237_2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glenmorgan,NA,2,BO237,0.319479675,0,0,0,0,0.319479675,30/01/21,11.4785,76.61267,4 hectare,NA,0,0,4,75.8,4.75,10,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,1,0,0,2,0,1,2,1,0,1,0,1,2,0,1,0,10,14.57196236,2047,281.8214722,10.26433468,17.66352081,0,0,0,0,0,4.918712593,-0.978790683,0.204862878,-1.280933857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85000038,126.7,1740.9,22.85,6.85,63.7,15.3,245.8,0,7.624130586,17,0,0,0,0,BO237_2,0,0,0,0,0,0,0,0,0,0,0,3.75,15,Acacia,0,NA,NA,NA,NA,Acacia
400,BO237_3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glenmorgan,NA,3,BO237,0.317283337,0,0,0,0,0.317283337,30/01/21,11.47825,76.61271,4 hectare,NA,0,0,3,71,4.25,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,1,1,0,1,2,0,1,0,11,16.32824898,2047,259.6951599,10.44616222,17.77638817,0,0,0,0,0,4.532535592,-0.98386993,-0.178885329,-1.280933857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85000038,126.7,1740.9,22.85,6.85,63.7,15.3,245.8,0,7.624130586,17,0,0,0,0,BO237_3,0,0,0,0,0,0,0,0,0,0,0,3.75,0,Acacia,0,NA,NA,NA,NA,Acacia
401,BO237_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glenmorgan,NA,4,BO237,0.164239944,0,0,0,0,0.164239944,30/01/21,11.47822,76.61333,1hectare,NA,0,0,16,41.6,13.5,10,8,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,3,1,2,2,3,0,0,0,0,0,1,0,14,32.41825867,2047,106.6992416,4.916642189,7.745966911,0,0,0,0,0,1.862253075,0.957826298,-0.287347842,-1.280933857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85000038,126.7,1740.9,22.85,6.85,63.7,15.3,245.8,0,7.624130586,8,0,0,0,0,BO237_4,0,0,0,0,0,0,0,0,0,0,0,1.25,37,Acacia,0,NA,NA,NA,NA,Acacia
402,BO237_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glenmorgan,NA,5,BO237,0.10844022,0,0,0,0,0.10844022,30/01/21,11.47809,76.61399,4hectare,NA,0,0,8,59.6,6.75,10,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,1,0,1,1,0,1,0,13,-0.375988185,2033,124.4792175,22.46332741,31.04834938,0,0,0,0,0,2.172572196,0.824331583,-0.56610727,-0.587786674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85000038,126.7,1740.9,22.85,6.85,63.7,15.3,245.8,0,7.617267814,5,0,0,0,0,BO237_5,0,0,0,0,0,0,0,0,0,0,0,2.5,56,Acacia,0,NA,NA,NA,NA,Acacia
403,BO237_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glenmorgan,NA,6,BO237,0.089811134,0,0,0,0,0.089811134,30/01/21,11.47836,76.61382,4hectare,NA,0,0,16,54,16,10,8,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,1,0,1,1,2,2,0,0,0,1,0,13,17.94285965,2039,115.1148376,16.2148037,26.01922417,0,0,0,0,0,2.009132934,0.905458916,-0.424433919,-1.280933857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85000038,126.7,1740.9,22.85,6.85,63.7,15.3,245.8,0,7.620214771,3,0,0,0,0,BO237_6,0,0,0,0,0,0,0,0,0,0,0,3.875,14,Acacia,0,NA,NA,NA,NA,Acacia
404,BO237_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glenmorgan,NA,7,BO237,0.180720438,0,0,0,0,0.180720438,30/01/21,11.47875,76.61406,4hectare,NA,0,0,9,53.4,6.25,12.5,7,0,0,0,0,6,0,0,0,23,0,0,0,0,0,0,0,0,0,4,2,3,2,0,0,0,0,1,1,0,1,0,13,-4.810414791,2026,27.8972702,13.24988556,19.41648865,0,0,0,0,0,0.486899217,0.467887708,0.883787923,-0.587786674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85000038,126.7,1740.9,22.85,6.85,63.7,15.3,245.8,0,7.613818685,8,0,0,0,0,BO237_7,0,0,0,0,0,0,0,0,0,0,0,-0.125,23,Acacia,0,NA,NA,NA,NA,Acacia
405,BO237_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glenmorgan,NA,8,BO237,0.105479939,0,0,0,0,0.105479939,30/01/21,11.47867,76.61333,1 hectare,NA,0,0,14,52.6,21.5,10,2,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,3,2,2,1,1,0,2,0,0,1,0,1,0,12,19.67445755,2047,50.71059418,6.650503635,11.83216,0,0,0,0,0,0.885066834,0.773957311,0.633237776,-1.280933857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85000038,126.7,1740.9,22.85,6.85,63.7,15.3,245.8,0,7.624130586,6,0,0,0,0,BO237_8,0,0,0,0,0,0,0,0,0,0,0,2.25,27,Acacia,0,NA,NA,NA,NA,Acacia
408,CL193_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woodbrook village,NA,3,CL193,0.025154439,0,0,0,0,0.025154439,24/02/21,11.45769,76.57284,1 hectare,NA,0,0,5,68.4,3.75,10,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,1,0,0,5,3,2,1,1,1,1,1,0,0,0,1,0,15,8.899292946,2126,290.3764343,17.09009552,23.23789978,0,0,0,0,0,5.068024849,-0.937425278,0.348186515,-1.280933857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85000038,120.2,2235.8,22.05,5.95,67.5,18,285.7,0,7.661997559,2,0,0,0,0,CL193_3,0,0,CL193_3,0,0,0,0,0,0,0,0,0.75,53,Acacia,0,NA,NA,NA,NA,Acacia
475,EK228_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toda village ,NA,2,EK228,0.063168597,0.326952,0,0,0,0.390120597,01/02/21,11.41161,76.60537,4 hectare,NA,0,0,5,88.2,25.75,18.57142857,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,0,0,1,0,11,-11.51409912,2112,315,10.50094032,15.58845711,0,0,0,0,0,5.497787144,-0.707106781,0.707106781,0.105360508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,118.1,1913.1,22.05,6.55,63.2,18.5,277.2,0,7.655390645,7,0,0,0,0,EK228_2,EK228_2,0,0,0,0,0,0,0,0,0,0,-2.625,0,Mixed,0,NA,NA,NA,NA,Acacia-Eucalyptus
479,EK228_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toda village ,NA,6,EK228,0.194041707,0.570546598,0,0,0,0.764588305,01/02/21,11.41173,76.60396,4 hectare,NA,0,0,9,83.4,16.5,15.33333333,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,1,2,4,0,2,0,1,0,18,21.99975967,2112,319.7636414,3.985437155,8.831760406,0,0,0,0,0,5.580928371,-0.645942245,0.763386282,-1.280933857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,118.1,1913.1,22.05,6.55,63.2,18.5,277.2,0,7.655390645,15,0,0,0,0,EK228_6,EK228_6,0,0,0,0,0,0,0,0,0,0,2,0,Mixed,0,NA,NA,NA,NA,Acacia-Eucalyptus
482,EL228_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toda village,NA,1,EL228,0.354915523,0.475523139,0,0,0,0.830438662,02/02/21,11.41336,76.6048,1hectare,NA,0,0,8,76.6,30,21.42857143,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,5,3,3,2,3,0,1,0,28,10.82394981,2095,295.4633484,10.83225155,14.3178215,0,0,0,0,0,5.156808249,-0.902860494,0.429933633,-1.280933857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,118.1,1913.1,22.05,6.55,63.2,18.5,277.2,0,7.647308832,7,0,0,0,0,EL228_1,EL228_1,0,0,0,0,0,0,0,0,0,0,0.625,0,Mixed,0,NA,NA,NA,NA,Acacia-Eucalyptus
483,EL228_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toda village,NA,2,EL228,0.390924329,0.037886834,0,0,0,0.428811163,02/02/21,11.4137,76.60463,1hectare,NA,0,0,6,75.4,17.25,10,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,4,3,5,3,3,0,1,0,28,-34.34587479,2091,265.1008911,8.241137505,16.73320007,0,0,0,0,0,4.6268834,-0.996346625,-0.085401427,-1.280933857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,118.1,1913.1,22.05,6.55,63.2,18.5,277.2,0,7.645397699,4,0,0,0,0,EL228_2,EL228_2,0,0,0,0,0,0,0,0,0,0,-3.75,0,Mixed,0,NA,NA,NA,NA,Acacia-Eucalyptus
493,EN200_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond gov shola beyond pine,NA,2,EN200,0.143279238,0.011490987,0,0,0,0.154770225,16/02/21,11.40938,76.57961,4 Hectare,NA,0,0,3,74.6,11.75,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,3,3,1,2,1,4,0,1,0,24,-5.633860111,2051,308.7289429,27.97072601,41.3037529,0,0,0,0,0,5.38833655,-0.780114467,0.62563681,-0.587786674,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.44999981,113.6,2201,22.35,6.75,65.7,19.6,298.7,0,7.626082758,7,0,0,0,0,EN200_2,EN200_2,0,0,0,0,0,0,0,0,0,0,-2.5,0,Mixed,0,NA,NA,NA,NA,Acacia-Eucalyptus
494,EN200_3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond gov shola beyond pine,NA,3,EN200,0.081757894,0.007161972,0,0,0,0.088919866,16/02/21,11.40904,76.5795,4 Hectare,NA,0,0,6,76,13.75,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,4,4,2,0,1,1,0,1,1,18,13.3881855,2052,315,17.67080116,24.83948517,0,0,0,0,0,5.497787144,-0.707106781,0.707106781,-1.280933857,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.44999981,113.6,2201,22.35,6.75,65.7,19.6,298.7,0,7.626570206,5,0,0,0,0,EN200_3,EN200_3,0,0,0,0,0,0,0,0,0,0,-0.125,0,Mixed,2,NA,NA,NA,NA,Acacia-Eucalyptus
495,EN200_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond gov shola beyond pine,NA,4,EN200,0.045757046,0,0,0,0,0.045757046,16/02/21,11.40881,76.5795,4 Hectare,NA,0,0,7,78,18,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,3,2,2,1,3,3,0,1,0,25,20.1257,2057,251.0033417,14.8763361,24.08318901,0,0,0,0,0,4.380834746,-0.945537562,-0.325513008,-1.280933857,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.44999981,113.6,2201,22.35,6.75,65.7,19.6,298.7,0,7.62900389,4,0,0,0,0,EN200_4,0,0,0,0,0,0,0,0,0,0,0,3.75,0,Acacia,2,NA,NA,NA,NA,Acacia
496,EN200_5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond gov shola beyond pine,NA,5,EN200,0.154014238,0.116326348,0,0,0,0.270340586,16/02/21,11.40889,76.57903,1 hectare,NA,0,0,9,83,12,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,2,2,4,5,3,2,4,2,0,1,0,30,10.323246,2049,246.1048431,19.57050133,29.17190361,0,0,0,0,0,4.295339817,-0.914288198,-0.405064305,-1.280933857,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.44999981,113.6,2201,22.35,6.75,65.7,19.6,298.7,0,7.625107148,8,0,0,0,0,EN200_5,EN200_5,0,0,0,0,0,0,0,0,0,0,4.625,0,Mixed,0,NA,NA,NA,NA,Acacia-Eucalyptus
497,EN200_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond gov shola beyond pine,NA,6,EN200,0,0,0,0.66697062,0,0.66697062,16/02/21,11.40946,76.57823,4 Hectare,NA,0,0,0,65.6,0,10,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,4,1,0,1,2,2,2,0,0,0,0,1,1,12,0.970700383,2030,225.8814087,20.63766861,32.14031601,0,0,0,0,0,3.942374301,-0.717900451,-0.696145777,-1.280933857,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.44999981,113.6,2201,22.35,6.75,65.7,19.6,298.7,0,7.615791072,8,0,0,0,0,0,0,EN200_6,0,0,0,0,0,0,0,0,0,4.375,5,Pine,0,NA,NA,NA,NA,Pine
498,EN200_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond gov shola beyond pine,NA,7,EN200,0,0,0,0.5854435,0,0.5854435,16/02/21,11.40913,76.57832,4 Hectare,NA,0,0,1,79,22.5,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,2,2,0,0,1,3,0,1,0,22,-10.65023708,2019,235.3048401,24.43700981,32.89376831,0,0,0,0,0,4.106844206,-0.822192128,-0.56921007,-0.587786674,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.44999981,113.6,2201,22.35,6.75,65.7,19.6,298.7,0,7.610357618,8,0,0,0,0,0,0,EN200_7,0,0,0,0,0,0,0,0,0,-0.25,0,Pine,0,NA,NA,NA,NA,Pine
